,current_nA,time_s,substrate_reference_mM,SMA_10
4523,3.5229030000000003,4523,8.92655,8.92655
4524,3.504114,4524,8.92655,8.92655
4525,3.438353,4525,8.92655,8.92655
4526,3.3631980000000006,4526,8.92655,8.92655
4527,3.485325,4527,8.92655,8.92655
4528,3.5980580000000004,4528,8.92655,8.92655
4529,3.569875,4529,8.92655,8.92655
4530,3.5604805,4530,8.92655,8.92655
4531,3.5416920000000003,4531,8.92655,8.92655
4532,3.5322970000000002,4532,8.92655,8.92655
4533,3.5229030000000003,4533,8.92655,8.92655
4534,3.5229030000000003,4534,8.92655,8.92655
4535,3.544040500000001,4535,8.92655,8.92655
4536,3.551086,4536,8.92655,8.92655
4537,3.57927,4537,8.92655,8.92655
4538,3.5792697500000004,4538,8.92655,8.92655
4539,3.57927,4539,8.92655,8.92655
4540,3.607453,4540,8.92655,8.92655
4541,3.7201860000000004,4541,8.92655,8.92655
4542,3.692002,4542,8.92655,8.92655
4543,3.795341,4543,8.92655,8.92655
4544,3.6168470000000004,4544,8.92655,8.92655
4545,3.6826080000000005,4545,8.92655,8.92655
4546,3.6262420000000004,4546,8.92655,8.92655
4547,3.588664,4547,8.92655,8.92655
4548,3.59336125,4548,8.92655,8.92655
4549,3.569875,4549,8.92655,8.92655
4550,3.588664,4550,8.92655,8.92655
4551,3.60980125,4551,8.92655,8.92655
4552,3.663819,4552,8.92655,8.92655
4553,3.6168470000000004,4553,8.92655,8.92655
4554,3.6826080000000005,4554,8.92655,8.92655
4555,3.7013970000000005,4555,8.92655,8.92655
4556,3.692002,4556,8.92655,8.92655
4557,3.7483690000000003,4557,8.92655,8.92655
4558,3.6826080000000005,4558,8.92655,8.92655
4559,3.6356360000000003,4559,8.92655,8.92655
4560,3.692002,4560,8.92655,8.92655
4561,3.692002,4561,8.92655,8.92655
4562,3.692002,4562,8.92655,8.92655
4563,3.795341,4563,8.92655,8.92655
4564,3.7389740000000002,4564,8.92655,8.92655
4565,3.785946,4565,8.92655,8.92655
4566,3.8235240000000004,4566,8.92655,8.92655
4567,3.7483690000000003,4567,8.92655,8.92655
4568,3.795341,4568,8.92655,8.92655
4569,3.776552,4569,8.92655,8.92655
4570,3.870496,4570,8.92655,8.92655
4571,3.7389740000000002,4571,8.92655,8.92655
4572,3.8986790000000004,4572,8.92655,8.92655
4573,3.7483690000000003,4573,8.92655,8.92655
4574,3.889285,4574,8.92655,8.92655
4575,3.81413,4575,8.92655,8.92655
4576,3.9362570000000003,4576,8.92655,8.92655
4577,3.8423130000000003,4577,8.92655,8.92655
4578,3.9644400000000006,4578,8.92655,8.92655
4579,3.785946,4579,8.92655,8.92655
4580,3.8798900000000005,4580,8.92655,8.92655
4581,4.0208070000000005,4581,8.92655,8.92655
4582,3.9644400000000006,4582,8.92655,8.92655
4583,4.011412000000001,4583,8.92655,8.92655
4584,3.9644400000000006,4584,8.92655,8.92655
4585,3.9832290000000006,4585,8.92655,8.92655
4586,3.9808802500000007,4586,8.92655,8.92655
4587,4.011412000000001,4587,8.92655,8.92655
4588,3.9644400000000006,4588,8.92655,8.92655
4589,4.133539000000001,4589,8.92655,8.92655
4590,4.030201000000001,4590,8.92655,8.92655
4591,4.086568000000001,4591,8.92655,8.92655
4592,4.1053560000000004,4592,8.92655,8.92655
4593,4.142934,4593,8.92655,8.92655
4594,4.15937425,4594,8.92655,8.92655
4595,4.199301,4595,8.92655,8.92655
4596,4.189906000000001,4596,8.92655,8.92655
4597,4.058384,4597,8.92655,8.92655
4598,4.114751,4598,8.92655,8.92655
4599,4.180512,4599,8.92655,8.92655
4600,4.199301,4600,8.92655,8.92655
4601,4.218089,4601,8.92655,8.92655
4602,4.246273,4602,8.92655,8.92655
4603,4.189906000000001,4603,8.92655,8.92655
4604,4.152328000000001,4604,8.92655,8.92655
4605,4.142934,4605,8.92655,8.92655
4606,4.161723,4606,8.92655,8.92655
4607,4.1781630000000005,4607,8.92655,8.92655
4608,4.189906000000001,4608,8.92655,8.92655
4609,4.218089,4609,8.92655,8.92655
4610,4.359005,4610,8.92655,8.92655
4611,4.218089,4611,8.92655,8.92655
4612,4.387189,4612,8.92655,8.92655
4613,4.3684,4613,8.92655,8.92655
4614,4.293245000000001,4614,8.92655,8.92655
4615,4.424767,4615,8.92655,8.92655
4616,4.321428,4616,8.92655,8.92655
4617,4.377794,4617,8.92655,8.92655
4618,4.471738,4618,8.92655,8.92655
4619,4.387189,4619,8.92655,8.92655
4620,4.340217,4620,8.92655,8.92655
4621,4.302639,4621,8.92655,8.92655
4622,4.321428,4622,8.92655,8.92655
4623,4.302639,4623,8.92655,8.92655
4624,4.344914,4624,8.92655,8.92655
4625,4.387189,4625,8.92655,8.92655
4626,4.3684,4626,8.92655,8.92655
4627,4.321428,4627,8.92655,8.92655
4628,4.415372,4628,8.92655,8.92655
4629,4.546894,4629,8.92655,8.92655
4630,4.575077,4630,8.92655,8.92655
4631,4.5187105,4631,8.92655,8.92655
4632,4.509316,4632,8.92655,8.92655
4633,4.443555,4633,8.92655,8.92655
4634,4.593866,4634,8.92655,8.92655
4635,4.509316,4635,8.92655,8.92655
4636,4.462344,4636,8.92655,8.92655
4637,4.4341610000000005,4637,8.92655,8.92655
4638,4.4341610000000005,4638,8.92655,8.92655
4639,4.45295,4639,8.92655,8.92655
4640,4.490527,4640,8.92655,8.92655
4641,4.396583,4641,8.92655,8.92655
4642,4.528105,4642,8.92655,8.92655
4643,4.6220490000000005,4643,8.92655,8.92655
4644,4.509316,4644,8.92655,8.92655
4645,4.584471000000001,4645,8.92655,8.92655
4646,4.546894,4646,8.92655,8.92655
4647,4.584471000000001,4647,8.92655,8.92655
4648,4.518711,4648,8.92655,8.92655
4649,4.570379750000001,4649,8.92655,8.92655
4650,4.603260000000001,4650,8.92655,8.92655
4651,4.575077,4651,8.92655,8.92655
4652,4.593866,4652,8.92655,8.92655
4653,4.612655,4653,8.92655,8.92655
4654,4.5375,4654,8.92655,8.92655
4655,4.499922,4655,8.92655,8.92655
4656,4.546894,4656,8.92655,8.92655
4657,4.575077,4657,8.92655,8.92655
4658,4.631443000000001,4658,8.92655,8.92655
4659,4.6408380000000005,4659,8.92655,8.92655
4660,4.63144325,4660,8.92655,8.92655
4661,4.631443000000001,4661,8.92655,8.92655
4662,4.6220490000000005,4662,8.92655,8.92655
4663,4.638489000000001,4663,8.92655,8.92655
4664,4.650232000000001,4664,8.92655,8.92655
4665,4.650232000000001,4665,8.92655,8.92655
4666,4.626746250000001,4666,8.92655,8.92655
4667,4.565683,4667,8.92655,8.92655
4668,4.6408380000000005,4668,8.92655,8.92655
4669,4.753571000000001,4669,8.92655,8.92655
4670,4.6408380000000005,4670,8.92655,8.92655
4671,4.753571000000001,4671,8.92655,8.92655
4672,4.809937000000001,4672,8.92655,8.92655
4673,4.678416,4673,8.92655,8.92655
4674,4.6220490000000005,4674,8.92655,8.92655
4675,4.612655,4675,8.92655,8.92655
4676,4.669021000000001,4676,8.92655,8.92655
4677,4.631443000000001,4677,8.92655,8.92655
4678,4.575077,4678,8.92655,8.92655
4679,4.659627,4679,8.92655,8.92655
4680,4.612655,4680,8.92655,8.92655
4681,4.584471000000001,4681,8.92655,8.92655
4682,4.631443000000001,4682,8.92655,8.92655
4683,4.6220490000000005,4683,8.92655,8.92655
4684,4.678416,4684,8.92655,8.92655
4685,4.697204,4685,8.92655,8.92655
4686,4.781754,4686,8.92655,8.92655
4687,4.838120000000001,4687,8.92655,8.92655
4688,4.678416,4688,8.92655,8.92655
4689,4.734782,4689,8.92655,8.92655
4690,4.753571000000001,4690,8.92655,8.92655
4691,4.809937000000001,4691,8.92655,8.92655
4692,4.6408380000000005,4692,8.92655,8.92655
4693,4.734782,4693,8.92655,8.92655
4694,4.706599000000001,4694,8.92655,8.92655
4695,4.723039,4695,8.92655,8.92655
4696,4.715993,4696,8.92655,8.92655
4697,4.734782,4697,8.92655,8.92655
4698,4.727736,4698,8.92655,8.92655
4699,4.715993,4699,8.92655,8.92655
4700,4.744176,4700,8.92655,8.92655
4701,4.697204,4701,8.92655,8.92655
4702,4.650232000000001,4702,8.92655,8.92655
4703,4.659627,4703,8.92655,8.92655
4704,4.66902125,4704,8.92655,8.92655
4705,4.6854615625000005,4705,8.92655,8.92655
4706,4.706599000000001,4706,8.92655,8.92655
4707,4.706599000000001,4707,8.92655,8.92655
4708,4.678416,4708,8.92655,8.92655
4709,4.7253870000000004,4709,8.92655,8.92655
4710,4.762965,4710,8.92655,8.92655
4711,4.809937000000001,4711,8.92655,8.92655
4712,4.781754,4712,8.92655,8.92655
4713,4.734782,4713,8.92655,8.92655
4714,4.8475150000000005,4714,8.92655,8.92655
4715,4.781754,4715,8.92655,8.92655
4716,4.80054275,4716,8.92655,8.92655
4717,4.791148000000001,4717,8.92655,8.92655
4718,4.781754,4718,8.92655,8.92655
4719,4.772360000000001,4719,8.92655,8.92655
4720,4.697204,4720,8.92655,8.92655
4721,4.697204,4721,8.92655,8.92655
4722,4.791148000000001,4722,8.92655,8.92655
4723,4.734782,4723,8.92655,8.92655
4724,4.781754,4724,8.92655,8.92655
4725,4.753571000000001,4725,8.92655,8.92655
4726,4.755919500000001,4726,8.92655,8.92655
4727,4.753571000000001,4727,8.92655,8.92655
4728,4.734782,4728,8.92655,8.92655
4729,4.800543,4729,8.92655,8.92655
4730,4.856909000000001,4730,8.92655,8.92655
4731,4.697204,4731,8.92655,8.92655
4732,4.612655,4732,8.92655,8.92655
4733,4.706599000000001,4733,8.92655,8.92655
4734,4.669021000000001,4734,8.92655,8.92655
4735,4.800543,4735,8.92655,8.92655
4736,4.744176,4736,8.92655,8.92655
4737,4.838120000000001,4737,8.92655,8.92655
4738,4.894487000000001,4738,8.92655,8.92655
4739,4.781754,4739,8.92655,8.92655
4740,4.997826000000001,4740,8.92655,8.92655
4741,4.856909000000001,4741,8.92655,8.92655
4742,4.781754,4742,8.92655,8.92655
4743,4.8287260000000005,4743,8.92655,8.92655
4744,4.885093,4744,8.92655,8.92655
4745,4.8475150000000005,4745,8.92655,8.92655
4746,4.678416,4746,8.92655,8.92655
4747,4.885093,4747,8.92655,8.92655
4748,4.734782,4748,8.92655,8.92655
4749,4.885093,4749,8.92655,8.92655
4750,4.772360000000001,4750,8.92655,8.92655
4751,4.875698000000001,4751,8.92655,8.92655
4752,4.734782,4752,8.92655,8.92655
4753,4.856909000000001,4753,8.92655,8.92655
4754,4.772360000000001,4754,8.92655,8.92655
4755,4.744176,4755,8.92655,8.92655
4756,4.809937000000001,4756,8.92655,8.92655
4757,4.772360000000001,4757,8.92655,8.92655
4758,4.819331000000001,4758,8.92655,8.92655
4759,4.706599000000001,4759,8.92655,8.92655
4760,4.781754,4760,8.92655,8.92655
4761,4.809937000000001,4761,8.92655,8.92655
4762,4.800543,4762,8.92655,8.92655
4763,4.866304,4763,8.92655,8.92655
4764,4.885093,4764,8.92655,8.92655
4765,4.791148000000001,4765,8.92655,8.92655
4766,4.734782,4766,8.92655,8.92655
4767,4.800543,4767,8.92655,8.92655
4768,4.772360000000001,4768,8.92655,8.92655
4769,4.753571000000001,4769,8.92655,8.92655
4770,4.819332000000001,4770,8.92655,8.92655
4771,4.885093,4771,8.92655,8.92655
4772,4.866304,4772,8.92655,8.92655
4773,4.772360000000001,4773,8.92655,8.92655
4774,4.772360000000001,4774,8.92655,8.92655
4775,4.678416,4775,8.92655,8.92655
4776,4.791148000000001,4776,8.92655,8.92655
4777,4.706599000000001,4777,8.92655,8.92655
4778,4.781754,4778,8.92655,8.92655
4779,4.753571000000001,4779,8.92655,8.92655
4780,4.770011250000001,4780,8.92655,8.92655
4781,4.772360000000001,4781,8.92655,8.92655
4782,4.772360000000001,4782,8.92655,8.92655
4783,4.762965,4783,8.92655,8.92655
4784,4.669021000000001,4784,8.92655,8.92655
4785,4.781754,4785,8.92655,8.92655
4786,4.603260000000001,4786,8.92655,8.92655
4787,4.6220490000000005,4787,8.92655,8.92655
4788,4.781754,4788,8.92655,8.92655
4789,4.744176,4789,8.92655,8.92655
4790,4.8287260000000005,4790,8.92655,8.92655
4791,4.8287260000000005,4791,8.92655,8.92655
4792,4.913276000000001,4792,8.92655,8.92655
4793,4.809937000000001,4793,8.92655,8.92655
4794,4.7253870000000004,4794,8.92655,8.92655
4795,4.762965,4795,8.92655,8.92655
4796,4.706599000000001,4796,8.92655,8.92655
4797,4.744176,4797,8.92655,8.92655
4798,4.8475150000000005,4798,8.92655,8.92655
4799,4.8287260000000005,4799,8.92655,8.92655
4800,4.78410275,4800,8.92655,8.92655
4801,4.706599000000001,4801,8.92655,8.92655
4802,4.753571000000001,4802,8.92655,8.92655
4803,4.885093,4803,8.92655,8.92655
4804,4.932064,4804,8.92655,8.92655
4805,4.8475150000000005,4805,8.92655,8.92655
4806,4.772360000000001,4806,8.92655,8.92655
4807,4.791148000000001,4807,8.92655,8.92655
4808,4.819331000000001,4808,8.92655,8.92655
4809,4.762965,4809,8.92655,8.92655
4810,4.744176,4810,8.92655,8.92655
4811,4.791148000000001,4811,8.92655,8.92655
4812,4.809937000000001,4812,8.92655,8.92655
4813,4.744176,4813,8.92655,8.92655
4814,4.781754,4814,8.92655,8.92655
4815,4.800543,4815,8.92655,8.92655
4816,4.80993725,4816,8.92655,8.92655
4817,4.8287260000000005,4817,8.92655,8.92655
4818,4.8287260000000005,4818,8.92655,8.92655
4819,4.8287260000000005,4819,8.92655,8.92655
4820,4.894487000000001,4820,8.92655,8.92655
4821,4.800543,4821,8.92655,8.92655
4822,4.7253870000000004,4822,8.92655,8.92655
4823,4.7253870000000004,4823,8.92655,8.92655
4824,4.737130250000001,4824,8.92655,8.92655
4825,4.772360000000001,4825,8.92655,8.92655
4826,4.7253870000000004,4826,8.92655,8.92655
4827,4.800543,4827,8.92655,8.92655
4828,4.8193315000000005,4828,8.92655,8.92655
4829,4.875698000000001,4829,8.92655,8.92655
4830,4.875698000000001,4830,8.92655,8.92655
4831,4.838120000000001,4831,8.92655,8.92655
4832,4.809937000000001,4832,8.92655,8.92655
4833,4.8475150000000005,4833,8.92655,8.92655
4834,4.824028500000001,4834,8.92655,8.92655
4835,4.819331000000001,4835,8.92655,8.92655
4836,4.819331000000001,4836,8.92655,8.92655
4837,4.678416,4837,8.92655,8.92655
4838,4.669021000000001,4838,8.92655,8.92655
4839,4.744176,4839,8.92655,8.92655
4840,4.762965,4840,8.92655,8.92655
4841,4.73713025,4841,8.92655,8.92655
4842,4.715993,4842,8.92655,8.92655
4843,4.7253870000000004,4843,8.92655,8.92655
4844,4.706599000000001,4844,8.92655,8.92655
4845,4.838120000000001,4845,8.92655,8.92655
4846,4.678416,4846,8.92655,8.92655
4847,4.809937000000001,4847,8.92655,8.92655
4848,4.791148000000001,4848,8.92655,8.92655
4849,4.800543,4849,8.92655,8.92655
4850,4.772360000000001,4850,8.92655,8.92655
4851,4.800543,4851,8.92655,8.92655
4852,4.795845750000001,4852,8.92655,8.92655
4853,4.809937000000001,4853,8.92655,8.92655
4854,4.800543,4854,8.92655,8.92655
4855,4.8475150000000005,4855,8.92655,8.92655
4856,4.8193315000000005,4856,8.92655,8.92655
4857,4.819331000000001,4857,8.92655,8.92655
4858,4.809937000000001,4858,8.92655,8.92655
4859,4.82168,4859,8.92655,8.92655
4860,4.8287260000000005,4860,8.92655,8.92655
4861,4.8287260000000005,4861,8.92655,8.92655
4862,4.885093,4862,8.92655,8.92655
4863,4.781754,4863,8.92655,8.92655
4864,4.8475150000000005,4864,8.92655,8.92655
4865,4.744176,4865,8.92655,8.92655
4866,4.809937000000001,4866,8.92655,8.92655
4867,4.753571000000001,4867,8.92655,8.92655
4868,4.894487000000001,4868,8.92655,8.92655
4869,4.715993,4869,8.92655,8.92655
4870,4.819331000000001,4870,8.92655,8.92655
4871,4.7253870000000004,4871,8.92655,8.92655
4872,4.791148000000001,4872,8.92655,8.92655
4873,4.678416,4873,8.92655,8.92655
4874,4.875698000000001,4874,8.92655,8.92655
4875,4.753571000000001,4875,8.92655,8.92655
4876,4.715993,4876,8.92655,8.92655
4877,4.715993,4877,8.92655,8.92655
4878,4.744176,4878,8.92655,8.92655
4879,4.791148000000001,4879,8.92655,8.92655
4880,4.7253870000000004,4880,8.92655,8.92655
4881,4.819331000000001,4881,8.92655,8.92655
4882,4.744176,4882,8.92655,8.92655
4883,4.753571000000001,4883,8.92655,8.92655
4884,4.715993,4884,8.92655,8.92655
4885,4.744176,4885,8.92655,8.92655
4886,4.856909000000001,4886,8.92655,8.92655
4887,4.838120000000001,4887,8.92655,8.92655
4888,4.809937000000001,4888,8.92655,8.92655
4889,4.8287260000000005,4889,8.92655,8.92655
4890,4.819331000000001,4890,8.92655,8.92655
4891,4.875698000000001,4891,8.92655,8.92655
4892,4.734782,4892,8.92655,8.92655
4893,4.781754,4893,8.92655,8.92655
4894,4.800543,4894,8.92655,8.92655
4895,4.781754,4895,8.92655,8.92655
4896,4.753571000000001,4896,8.92655,8.92655
4897,4.6220490000000005,4897,8.92655,8.92655
4898,4.791148000000001,4898,8.92655,8.92655
4899,4.650232000000001,4899,8.92655,8.92655
4900,4.762965,4900,8.92655,8.92655
4901,4.894487000000001,4901,8.92655,8.92655
4902,4.8475150000000005,4902,8.92655,8.92655
4903,4.809937000000001,4903,8.92655,8.92655
4904,4.866304,4904,8.92655,8.92655
4905,4.715993,4905,8.92655,8.92655
4906,4.800543,4906,8.92655,8.92655
4907,4.8287260000000005,4907,8.92655,8.92655
4908,4.7723595,4908,8.92655,8.92655
4909,4.7253870000000004,4909,8.92655,8.92655
4910,4.734782,4910,8.92655,8.92655
4911,4.772360000000001,4911,8.92655,8.92655
4912,4.791148000000001,4912,8.92655,8.92655
4913,4.800543,4913,8.92655,8.92655
4914,4.791148000000001,4914,8.92655,8.92655
4915,4.781754,4915,8.92655,8.92655
4916,4.8381205000000005,4916,8.92655,8.92655
4917,4.885093,4917,8.92655,8.92655
4918,4.894487000000001,4918,8.92655,8.92655
4919,4.762965,4919,8.92655,8.92655
4920,4.603260000000001,4920,8.92655,8.92655
4921,4.753571000000001,4921,8.92655,8.92655
4922,4.744176,4922,8.92655,8.92655
4923,4.7253870000000004,4923,8.92655,8.92655
4924,4.762965,4924,8.92655,8.92655
4925,4.791148000000001,4925,8.92655,8.92655
4926,4.744176,4926,8.92655,8.92655
4927,4.885093,4927,8.92655,8.92655
4928,4.734782,4928,8.92655,8.92655
4929,4.8287260000000005,4929,8.92655,8.92655
4930,4.772360000000001,4930,8.92655,8.92655
4931,4.753571000000001,4931,8.92655,8.92655
4932,4.772360000000001,4932,8.92655,8.92655
4933,4.762965,4933,8.92655,8.92655
4934,4.762965,4934,8.92655,8.92655
4935,4.7159932499999995,4935,8.92655,8.92655
4936,4.678416,4936,8.92655,8.92655
4937,4.659627,4937,8.92655,8.92655
4938,4.7253870000000004,4938,8.92655,8.92655
4939,4.8287260000000005,4939,8.92655,8.92655
4940,4.800543,4940,8.92655,8.92655
4941,4.885093,4941,8.92655,8.92655
4942,4.819331000000001,4942,8.92655,8.92655
4943,4.762965,4943,8.92655,8.92655
4944,4.772360000000001,4944,8.92655,8.92655
4945,4.7253870000000004,4945,8.92655,8.92655
4946,4.800543,4946,8.92655,8.92655
4947,4.678416,4947,8.92655,8.92655
4948,4.744176,4948,8.92655,8.92655
4949,4.772360000000001,4949,8.92655,8.92655
4950,4.744176,4950,8.92655,8.92655
4951,4.7418275,4951,8.92655,8.92655
4952,4.7253870000000004,4952,8.92655,8.92655
4953,4.7253870000000004,4953,8.92655,8.92655
4954,4.753571000000001,4954,8.92655,8.92655
4955,4.70425,4955,8.92655,8.92655
4956,4.669021000000001,4956,8.92655,8.92655
4957,4.669021000000001,4957,8.92655,8.92655
4958,4.669021000000001,4958,8.92655,8.92655
4959,4.7019015,4959,8.92655,8.92655
4960,4.715993,4960,8.92655,8.92655
4961,4.753571000000001,4961,8.92655,8.92655
4962,4.744176,4962,8.92655,8.92655
4963,4.772360000000001,4963,8.92655,8.92655
4964,4.6408380000000005,4964,8.92655,8.92655
4965,4.697204,4965,8.92655,8.92655
4966,4.772360000000001,4966,8.92655,8.92655
4967,4.715993,4967,8.92655,8.92655
4968,4.706599000000001,4968,8.92655,8.92655
4969,4.819331000000001,4969,8.92655,8.92655
4970,4.678416,4970,8.92655,8.92655
4971,4.838120000000001,4971,8.92655,8.92655
4972,4.809937000000001,4972,8.92655,8.92655
4973,4.781754,4973,8.92655,8.92655
4974,4.772360000000001,4974,8.92655,8.92655
4975,4.734782,4975,8.92655,8.92655
4976,4.678416,4976,8.92655,8.92655
4977,4.7253870000000004,4977,8.92655,8.92655
4978,4.8287260000000005,4978,8.92655,8.92655
4979,4.809937000000001,4979,8.92655,8.92655
4980,4.744176,4980,8.92655,8.92655
4981,4.7253870000000004,4981,8.92655,8.92655
4982,4.762965,4982,8.92655,8.92655
4983,4.819331000000001,4983,8.92655,8.92655
4984,4.903881,4984,8.92655,8.92655
4985,4.791148000000001,4985,8.92655,8.92655
4986,4.838120000000001,4986,8.92655,8.92655
4987,4.753571000000001,4987,8.92655,8.92655
4988,4.800543,4988,8.92655,8.92655
4989,4.762965,4989,8.92655,8.92655
4990,4.812285750000001,4990,8.92655,8.92655
4991,4.856909000000001,4991,8.92655,8.92655
4992,4.8287260000000005,4992,8.92655,8.92655
4993,4.856909000000001,4993,8.92655,8.92655
4994,4.772360000000001,4994,8.92655,8.92655
4995,4.781754,4995,8.92655,8.92655
4996,4.800543,4996,8.92655,8.92655
4997,4.669021000000001,4997,8.92655,8.92655
4998,4.819331000000001,4998,8.92655,8.92655
4999,4.753571000000001,4999,8.92655,8.92655
5000,4.734782,5000,8.92655,8.92655
5001,4.744176,5001,8.92655,8.92655
5002,4.753571000000001,5002,8.92655,8.92655
5003,4.669021000000001,5003,8.92655,8.92655
5004,4.6220490000000005,5004,8.92655,8.92655
5005,4.753571000000001,5005,8.92655,8.92655
5006,4.715993,5006,8.92655,8.92655
5007,4.744176,5007,8.92655,8.92655
5008,4.762965,5008,8.92655,8.92655
5009,4.791148000000001,5009,8.92655,8.92655
5010,4.753571000000001,5010,8.92655,8.92655
5011,4.92267,5011,8.92655,8.92655
5012,4.715993,5012,8.92655,8.92655
5013,4.838120000000001,5013,8.92655,8.92655
5014,4.744176,5014,8.92655,8.92655
5015,4.838120000000001,5015,8.92655,8.92655
5016,4.791148000000001,5016,8.92655,8.92655
5017,4.772360000000001,5017,8.92655,8.92655
5018,4.7794055,5018,8.92655,8.92655
5019,4.772360000000001,5019,8.92655,8.92655
5020,4.736543375,5020,8.92655,8.92655
5021,4.697204,5021,8.92655,8.92655
5022,4.697204,5022,8.92655,8.92655
5023,4.748873250000001,5023,8.92655,8.92655
5024,4.791148000000001,5024,8.92655,8.92655
5025,4.809937000000001,5025,8.92655,8.92655
5026,4.845166249999999,5026,8.92655,8.92655
5027,4.894487000000001,5027,8.92655,8.92655
5028,4.885093,5028,8.92655,8.92655
5029,4.772360000000001,5029,8.92655,8.92655
5030,4.903881,5030,8.92655,8.92655
5031,4.800543,5031,8.92655,8.92655
5032,4.762965,5032,8.92655,8.92655
5033,4.753571000000001,5033,8.92655,8.92655
5034,4.762965,5034,8.92655,8.92655
5035,4.75357075,5035,8.92655,8.92655
5036,4.7253870000000004,5036,8.92655,8.92655
5037,4.772360000000001,5037,8.92655,8.92655
5038,4.765313750000001,5038,8.92655,8.92655
5039,4.7705984375,5039,8.92655,8.92655
5040,4.772360000000001,5040,8.92655,8.92655
5041,4.772360000000001,5041,8.92655,8.92655
5042,4.744176,5042,8.92655,8.92655
5043,4.669021000000001,5043,8.92655,8.92655
5044,4.734782,5044,8.92655,8.92655
5045,4.781754,5045,8.92655,8.92655
5046,4.715993,5046,8.92655,8.92655
5047,4.6220490000000005,5047,8.92655,8.92655
5048,4.734782,5048,8.92655,8.92655
5049,4.762965,5049,8.92655,8.92655
5050,4.774708,5050,8.92655,8.92655
5051,4.809937000000001,5051,8.92655,8.92655
5052,4.791148000000001,5052,8.92655,8.92655
5053,4.8287260000000005,5053,8.92655,8.92655
5054,4.772360000000001,5054,8.92655,8.92655
5055,4.777057,5055,8.92655,8.92655
5056,4.734782,5056,8.92655,8.92655
5057,4.772360000000001,5057,8.92655,8.92655
5058,4.885093,5058,8.92655,8.92655
5059,4.706599000000001,5059,8.92655,8.92655
5060,4.781754,5060,8.92655,8.92655
5061,4.734782,5061,8.92655,8.92655
5062,4.866304,5062,8.92655,8.92655
5063,4.8475150000000005,5063,8.92655,8.92655
5064,4.791148000000001,5064,8.92655,8.92655
5065,4.7253870000000004,5065,8.92655,8.92655
5066,4.781754,5066,8.92655,8.92655
5067,4.669021000000001,5067,8.92655,8.92655
5068,4.762965,5068,8.92655,8.92655
5069,4.744176,5069,8.92655,8.92655
5070,4.697204,5070,8.92655,8.92655
5071,4.7253870000000004,5071,8.92655,8.92655
5072,4.753571000000001,5072,8.92655,8.92655
5073,4.753571000000001,5073,8.92655,8.92655
5074,4.791148000000001,5074,8.92655,8.92655
5075,4.8475150000000005,5075,8.92655,8.92655
5076,4.8475150000000005,5076,8.92655,8.92655
5077,4.819331000000001,5077,8.92655,8.92655
5078,4.78175375,5078,8.92655,8.92655
5079,4.744176,5079,8.92655,8.92655
5080,4.715993,5080,8.92655,8.92655
5081,4.753571000000001,5081,8.92655,8.92655
5082,4.800543,5082,8.92655,8.92655
5083,4.734782,5083,8.92655,8.92655
5084,4.753571000000001,5084,8.92655,8.92655
5085,4.838120000000001,5085,8.92655,8.92655
5086,4.856909000000001,5086,8.92655,8.92655
5087,4.856909000000001,5087,8.92655,8.92655
5088,4.83812025,5088,8.92655,8.92655
5089,4.800543,5089,8.92655,8.92655
5090,4.838120000000001,5090,8.92655,8.92655
5091,4.7488735,5091,8.92655,8.92655
5092,4.650232000000001,5092,8.92655,8.92655
5093,4.706599000000001,5093,8.92655,8.92655
5094,4.762965,5094,8.92655,8.92655
5095,4.734782,5095,8.92655,8.92655
5096,4.734782,5096,8.92655,8.92655
5097,4.800543,5097,8.92655,8.92655
5098,4.781754,5098,8.92655,8.92655
5099,4.838120000000001,5099,8.92655,8.92655
5100,4.8475150000000005,5100,8.92655,8.92655
5101,4.781754,5101,8.92655,8.92655
5102,4.744176,5102,8.92655,8.92655
5103,4.781754,5103,8.92655,8.92655
5104,4.819331000000001,5104,8.92655,8.92655
5105,4.856909000000001,5105,8.92655,8.92655
5106,4.791148000000001,5106,8.92655,8.92655
5107,4.715993,5107,8.92655,8.92655
5108,4.753571000000001,5108,8.92655,8.92655
5109,4.734782,5109,8.92655,8.92655
5110,4.856909000000001,5110,8.92655,8.92655
5111,4.903881,5111,8.92655,8.92655
5112,4.8475150000000005,5112,8.92655,8.92655
5113,4.8475150000000005,5113,8.92655,8.92655
5114,4.791148000000001,5114,8.92655,8.92655
5115,4.715993,5115,8.92655,8.92655
5116,4.838120000000001,5116,8.92655,8.92655
5117,4.809937000000001,5117,8.92655,8.92655
5118,4.772360000000001,5118,8.92655,8.92655
5119,4.819331000000001,5119,8.92655,8.92655
5120,4.734782,5120,8.92655,8.92655
5121,4.838120000000001,5121,8.92655,8.92655
5122,4.819331000000001,5122,8.92655,8.92655
5123,4.838120000000001,5123,8.92655,8.92655
5124,4.866304,5124,8.92655,8.92655
5125,4.913276000000001,5125,8.92655,8.92655
5126,4.8287260000000005,5126,8.92655,8.92655
5127,4.6408380000000005,5127,8.92655,8.92655
5128,4.809937000000001,5128,8.92655,8.92655
5129,4.903881,5129,8.92655,8.92655
5130,4.7253870000000004,5130,8.92655,8.92655
5131,4.753571000000001,5131,8.92655,8.92655
5132,4.734782,5132,8.92655,8.92655
5133,4.8475150000000005,5133,8.92655,8.92655
5134,4.866304,5134,8.92655,8.92655
